kind,g,a,c,r,k,score,status
IDENTITY,0.066667,1.000000,0.033333,0.500000,1.000000,0.520000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.640000,0.428000,DENY
REAL,0.100418,1.000000,0.049793,0.437500,0.643478,0.446238,DENY
SWAP,0.098765,0.983539,0.049793,0.562500,0.643478,0.467615,DENY
SHUFFLE,0.100418,1.000000,0.049793,0.455357,0.081481,0.337410,DENY
IDENTITY,0.100418,1.000000,0.050209,0.500000,1.000000,0.530126,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.643478,0.428696,DENY
REAL,0.036649,0.869110,0.019608,0.500000,0.613636,0.407801,DENY
SWAP,0.042169,1.000000,0.019608,0.500000,0.613636,0.435083,DENY
SHUFFLE,0.036649,0.869110,0.019608,0.487805,0.051724,0.292979,DENY
IDENTITY,0.036649,1.000000,0.018325,0.500000,1.000000,0.510995,DENY
STRIP_CTX,0.000000,0.869110,0.000000,0.500000,0.613636,0.396549,DENY
REAL,0.400000,1.000000,0.165939,0.500000,0.436620,0.500512,DENY
SWAP,0.283582,0.708955,0.165939,0.500000,0.436620,0.419019,DENY
SHUFFLE,0.400000,1.000000,0.165939,0.288462,0.046512,0.380182,DENY
IDENTITY,0.400000,1.000000,0.200000,0.500000,1.000000,0.620000,ABSTAIN
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.436620,0.387324,DENY
REAL,0.060345,1.000000,0.029046,0.456522,0.424528,0.394088,DENY
SWAP,0.056000,0.928000,0.029046,0.543478,0.424528,0.396210,DENY
SHUFFLE,0.060345,1.000000,0.029046,0.484375,0.035088,0.321771,DENY
IDENTITY,0.060345,1.000000,0.030172,0.500000,1.000000,0.518103,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.424528,0.384906,DENY
REAL,0.208955,0.988806,0.105066,0.357241,0.518519,0.435717,DENY
SWAP,0.211321,1.000000,0.105066,0.642759,0.518519,0.495533,DENY
SHUFFLE,0.208955,0.988806,0.105066,0.395813,0.052980,0.350324,DENY
IDENTITY,0.208955,1.000000,0.104478,0.500000,1.000000,0.562687,DENY
STRIP_CTX,0.000000,0.988806,0.000000,0.500000,0.518519,0.401465,DENY
REAL,0.400000,1.000000,0.157576,0.450000,0.519481,0.505411,DENY
SWAP,0.260000,0.650000,0.157576,0.550000,0.519481,0.427411,DENY
SHUFFLE,0.400000,1.000000,0.157576,0.382353,0.019608,0.391907,DENY
IDENTITY,0.400000,1.000000,0.200000,0.500000,1.000000,0.620000,ABSTAIN
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.519481,0.403896,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.709677,0.441935,DENY
SWAP,0.000000,0.889344,0.000000,0.500000,0.709677,0.419804,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.058333,0.311667,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.709677,0.441935,DENY
REAL,0.060185,1.000000,0.028139,0.468750,0.561404,0.423695,DENY
SWAP,0.052846,0.878049,0.028139,0.531250,0.561404,0.410337,DENY
SHUFFLE,0.060185,1.000000,0.028139,0.423913,0.051095,0.312666,DENY
IDENTITY,0.060185,1.000000,0.030093,0.500000,1.000000,0.518056,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.561404,0.412281,DENY
REAL,0.225989,1.000000,0.104712,0.413793,0.492063,0.447311,DENY
SWAP,0.195122,0.863415,0.104712,0.586207,0.492063,0.448304,DENY
SHUFFLE,0.225989,1.000000,0.104712,0.337838,0.033784,0.340464,DENY
IDENTITY,0.225989,1.000000,0.112994,0.500000,1.000000,0.567797,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.492063,0.398413,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.729730,0.445946,DENY
SWAP,0.000000,0.913183,0.000000,0.500000,0.729730,0.428583,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.071429,0.314286,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.729730,0.445946,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.725000,0.445000,DENY
SWAP,0.000000,0.883178,0.000000,0.500000,0.725000,0.421636,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.074766,0.314953,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.725000,0.445000,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.618182,0.423636,DENY
SWAP,0.000000,0.961538,0.000000,0.500000,0.618182,0.415944,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.061538,0.312308,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.618182,0.423636,DENY
REAL,0.013812,1.000000,0.006519,0.500000,0.769231,0.457912,DENY
SWAP,0.012346,0.893827,0.006519,0.500000,0.769231,0.436385,DENY
SHUFFLE,0.013812,1.000000,0.006519,0.480000,0.068750,0.313816,DENY
IDENTITY,0.013812,1.000000,0.006906,0.500000,1.000000,0.504144,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.769231,0.453846,DENY
REAL,0.122222,0.966667,0.062147,0.367647,0.500000,0.403737,DENY
SWAP,0.126437,1.000000,0.062147,0.632353,0.500000,0.464187,DENY
SHUFFLE,0.122222,0.966667,0.062147,0.351064,0.060345,0.312489,DENY
IDENTITY,0.122222,1.000000,0.061111,0.500000,1.000000,0.536667,DENY
STRIP_CTX,0.000000,0.966667,0.000000,0.500000,0.500000,0.393333,DENY
REAL,0.164609,1.000000,0.076336,0.500000,0.641509,0.476491,DENY
SWAP,0.142349,0.864769,0.076336,0.500000,0.641509,0.444993,DENY
SHUFFLE,0.164609,1.000000,0.076336,0.285714,0.066176,0.318567,DENY
IDENTITY,0.164609,1.000000,0.082305,0.500000,1.000000,0.549383,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.641509,0.428302,DENY
REAL,0.021277,1.000000,0.009524,0.428571,0.608696,0.413613,DENY
SWAP,0.017241,0.810345,0.009524,0.571429,0.608696,0.403447,DENY
SHUFFLE,0.021277,1.000000,0.009524,0.461538,0.054945,0.309457,DENY
IDENTITY,0.021277,1.000000,0.010638,0.500000,1.000000,0.506383,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.608696,0.421739,DENY
REAL,0.022222,1.000000,0.010893,0.486842,0.556452,0.415282,DENY
SWAP,0.021368,0.961538,0.010893,0.513158,0.556452,0.412682,DENY
SHUFFLE,0.022222,1.000000,0.010893,0.490385,0.048951,0.314490,DENY
IDENTITY,0.022222,1.000000,0.011111,0.500000,1.000000,0.506667,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.556452,0.411290,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.726316,0.445263,DENY
SWAP,0.000000,0.906250,0.000000,0.500000,0.726316,0.426513,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.064516,0.312903,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.726316,0.445263,DENY
REAL,1.000000,0.970930,0.528024,0.266667,0.360294,0.625183,ABSTAIN
SWAP,1.000000,1.000000,0.528024,0.733333,0.360294,0.724330,ALLOW
SHUFFLE,1.000000,0.970930,0.528024,0.179245,0.035461,0.542732,DENY
IDENTITY,1.000000,1.000000,0.520349,0.500000,1.000000,0.804070,ALLOW
STRIP_CTX,0.000000,0.970930,0.000000,0.500000,0.360294,0.366245,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.558824,0.411765,DENY
SWAP,0.000000,0.968085,0.000000,0.500000,0.558824,0.405382,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.043956,0.308791,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.558824,0.411765,DENY
REAL,0.010000,1.000000,0.004728,0.485294,0.580357,0.416076,DENY
SWAP,0.008969,0.896861,0.004728,0.514706,0.580357,0.401124,DENY
SHUFFLE,0.010000,1.000000,0.004728,0.479592,0.051095,0.309083,DENY
IDENTITY,0.010000,1.000000,0.005000,0.500000,1.000000,0.503000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.580357,0.416071,DENY
REAL,0.014706,1.000000,0.006579,0.475000,0.553191,0.409895,DENY
SWAP,0.011905,0.809524,0.006579,0.525000,0.553191,0.381240,DENY
SHUFFLE,0.014706,1.000000,0.006579,0.464286,0.033058,0.303726,DENY
IDENTITY,0.014706,1.000000,0.007353,0.500000,1.000000,0.504412,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.553191,0.410638,DENY
REAL,0.928571,1.000000,0.437824,0.433333,0.483333,0.656612,ABSTAIN
SWAP,0.828431,0.892157,0.437824,0.566667,0.483333,0.641682,ABSTAIN
SHUFFLE,0.928571,1.000000,0.437824,0.243902,0.033784,0.528816,DENY
IDENTITY,0.928571,1.000000,0.464286,0.500000,1.000000,0.778571,ALLOW
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.483333,0.396667,DENY
REAL,1.000000,1.000000,0.492347,0.361111,0.395522,0.649796,ABSTAIN
SWAP,0.936893,0.902913,0.492347,0.638889,0.395522,0.673313,ALLOW
SHUFFLE,1.000000,1.000000,0.492347,0.228261,0.032468,0.550615,DENY
IDENTITY,1.000000,1.000000,0.518817,0.500000,1.000000,0.803763,ALLOW
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.395522,0.379104,DENY
REAL,0.807531,1.000000,0.393878,0.450000,0.470149,0.624312,ABSTAIN
SWAP,0.768924,0.952191,0.393878,0.550000,0.470149,0.627028,ABSTAIN
SHUFFLE,0.807531,1.000000,0.393878,0.283019,0.050955,0.507077,DENY
IDENTITY,0.807531,1.000000,0.403766,0.500000,1.000000,0.742259,ALLOW
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.470149,0.394030,DENY
REAL,0.015748,1.000000,0.006944,0.450000,0.520408,0.398620,DENY
SWAP,0.012422,0.788820,0.006944,0.550000,0.520408,0.375719,DENY
SHUFFLE,0.015748,1.000000,0.006944,0.468750,0.040984,0.306485,DENY
IDENTITY,0.015748,1.000000,0.007874,0.500000,1.000000,0.504724,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.520408,0.404082,DENY
REAL,0.021739,1.000000,0.009785,0.500000,0.666667,0.439638,DENY
SWAP,0.017794,0.818505,0.009785,0.500000,0.666667,0.402550,DENY
SHUFFLE,0.021739,1.000000,0.009785,0.489583,0.047945,0.313810,DENY
IDENTITY,0.021739,1.000000,0.010870,0.500000,1.000000,0.506522,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.666667,0.433333,DENY
REAL,0.050167,1.000000,0.025042,0.450000,0.551471,0.415336,DENY
SWAP,0.050000,0.996667,0.025042,0.550000,0.551471,0.434636,DENY
SHUFFLE,0.050167,1.000000,0.025042,0.464789,0.060811,0.320162,DENY
IDENTITY,0.050167,1.000000,0.025084,0.500000,1.000000,0.515050,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.551471,0.410294,DENY
REAL,0.065385,1.000000,0.031079,0.472222,0.536765,0.421090,DENY
SWAP,0.059233,0.905923,0.031079,0.527778,0.536765,0.412156,DENY
SHUFFLE,0.065385,1.000000,0.031079,0.466667,0.056604,0.323947,DENY
IDENTITY,0.065385,1.000000,0.032692,0.500000,1.000000,0.519615,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.536765,0.407353,DENY
REAL,0.044643,1.000000,0.021322,0.500000,0.584071,0.430007,DENY
SWAP,0.040816,0.914286,0.021322,0.500000,0.584071,0.412099,DENY
SHUFFLE,0.044643,1.000000,0.021322,0.442308,0.056738,0.313002,DENY
IDENTITY,0.044643,1.000000,0.022321,0.500000,1.000000,0.513393,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.584071,0.416814,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.688889,0.437778,DENY
SWAP,0.000000,0.875000,0.000000,0.500000,0.688889,0.412778,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.049587,0.309917,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.688889,0.437778,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.710000,0.442000,DENY
SWAP,0.000000,0.887500,0.000000,0.500000,0.710000,0.419500,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.062992,0.312598,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.710000,0.442000,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.695238,0.439048,DENY
SWAP,0.000000,0.881148,0.000000,0.500000,0.695238,0.415277,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.052239,0.310448,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.695238,0.439048,DENY
REAL,0.096386,1.000000,0.042553,0.464286,0.413793,0.403404,DENY
SWAP,0.076190,0.790476,0.042553,0.535714,0.413793,0.371745,DENY
SHUFFLE,0.096386,1.000000,0.042553,0.375000,0.037383,0.310264,DENY
IDENTITY,0.096386,1.000000,0.048193,0.500000,1.000000,0.528916,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.413793,0.382759,DENY
REAL,0.070423,1.000000,0.032573,0.456522,0.597826,0.431469,DENY
SWAP,0.060606,0.860606,0.032573,0.543478,0.597826,0.419018,DENY
SHUFFLE,0.070423,1.000000,0.032573,0.457143,0.090909,0.330210,DENY
IDENTITY,0.070423,1.000000,0.035211,0.500000,1.000000,0.521127,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.597826,0.419565,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.571429,0.414286,DENY
SWAP,0.000000,0.961039,0.000000,0.500000,0.571429,0.406494,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.024793,0.304959,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.571429,0.414286,DENY
REAL,0.045752,1.000000,0.022508,0.416667,0.530612,0.403108,DENY
SWAP,0.044304,0.968354,0.022508,0.583333,0.530612,0.429822,DENY
SHUFFLE,0.045752,1.000000,0.022508,0.428571,0.052174,0.309801,DENY
IDENTITY,0.045752,1.000000,0.022876,0.500000,1.000000,0.513725,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.530612,0.406122,DENY
REAL,0.073394,1.000000,0.035714,0.473684,0.477778,0.412114,DENY
SWAP,0.069565,0.947826,0.035714,0.526316,0.477778,0.411440,DENY
SHUFFLE,0.073394,1.000000,0.035714,0.403846,0.036697,0.309930,DENY
IDENTITY,0.073394,1.000000,0.036697,0.500000,1.000000,0.522018,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.477778,0.395556,DENY
REAL,0.023041,1.000000,0.011494,0.487500,0.537190,0.411845,DENY
SWAP,0.022936,0.995413,0.011494,0.512500,0.537190,0.415907,DENY
SHUFFLE,0.023041,1.000000,0.011494,0.490909,0.044444,0.313978,DENY
IDENTITY,0.023041,1.000000,0.011521,0.500000,1.000000,0.506912,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.537190,0.407438,DENY
REAL,0.028249,1.000000,0.013298,0.450000,0.547170,0.407743,DENY
SWAP,0.025126,0.889447,0.013298,0.550000,0.547170,0.405008,DENY
SHUFFLE,0.028249,1.000000,0.013298,0.487805,0.064516,0.318773,DENY
IDENTITY,0.028249,1.000000,0.014124,0.500000,1.000000,0.508475,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.547170,0.409434,DENY
REAL,0.044776,0.820896,0.024590,0.466667,0.465347,0.364455,DENY
SWAP,0.054545,1.000000,0.024590,0.533333,0.465347,0.415563,DENY
SHUFFLE,0.044776,0.820896,0.024590,0.478261,0.048780,0.283461,DENY
IDENTITY,0.044776,1.000000,0.022388,0.500000,1.000000,0.513433,DENY
STRIP_CTX,0.000000,0.820896,0.000000,0.500000,0.465347,0.357248,DENY
REAL,0.098131,1.000000,0.047727,0.467742,0.528926,0.428505,DENY
SWAP,0.092920,0.946903,0.047727,0.532258,0.528926,0.429747,DENY
SHUFFLE,0.098131,1.000000,0.047727,0.447917,0.048611,0.328477,DENY
IDENTITY,0.098131,1.000000,0.049065,0.500000,1.000000,0.529439,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.528926,0.405785,DENY
REAL,0.025381,1.000000,0.012690,0.486111,0.500000,0.404836,DENY
SWAP,0.025381,1.000000,0.012690,0.513889,0.500000,0.410392,DENY
SHUFFLE,0.025381,1.000000,0.012690,0.490566,0.046154,0.314958,DENY
IDENTITY,0.025381,1.000000,0.012690,0.500000,1.000000,0.507614,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.500000,0.400000,DENY
REAL,0.246575,1.000000,0.101695,0.458333,0.475610,0.456443,DENY
SWAP,0.173077,0.701923,0.101695,0.541667,0.475610,0.398794,DENY
SHUFFLE,0.246575,1.000000,0.101695,0.233333,0.028302,0.321981,DENY
IDENTITY,0.246575,1.000000,0.123288,0.500000,1.000000,0.573973,ABSTAIN
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.475610,0.395122,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.766355,0.453271,DENY
SWAP,0.000000,0.934132,0.000000,0.500000,0.766355,0.440097,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.058824,0.311765,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.766355,0.453271,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.757009,0.451402,DENY
SWAP,0.000000,0.932927,0.000000,0.500000,0.757009,0.437987,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.058824,0.311765,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.757009,0.451402,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.688073,0.437615,DENY
SWAP,0.000000,0.918644,0.000000,0.500000,0.688073,0.421343,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.067164,0.313433,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.688073,0.437615,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.715686,0.443137,DENY
SWAP,0.000000,0.922535,0.000000,0.500000,0.715686,0.427644,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.078740,0.315748,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.715686,0.443137,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.733333,0.446667,DENY
SWAP,0.000000,0.924399,0.000000,0.500000,0.733333,0.431546,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.060150,0.312030,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.733333,0.446667,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.743363,0.448673,DENY
SWAP,0.000000,0.939306,0.000000,0.500000,0.743363,0.436534,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.056738,0.311348,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.743363,0.448673,DENY
REAL,0.037634,1.000000,0.017949,0.480769,0.521739,0.411618,DENY
SWAP,0.034314,0.911765,0.017949,0.519231,0.521739,0.400999,DENY
SHUFFLE,0.037634,1.000000,0.017949,0.428571,0.056738,0.308178,DENY
IDENTITY,0.037634,1.000000,0.018817,0.500000,1.000000,0.511290,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.521739,0.404348,DENY
REAL,0.047619,1.000000,0.021875,0.456522,0.602041,0.425611,DENY
SWAP,0.040462,0.849711,0.021875,0.543478,0.602041,0.411513,DENY
SHUFFLE,0.047619,1.000000,0.021875,0.431034,0.047244,0.309555,DENY
IDENTITY,0.047619,1.000000,0.023810,0.500000,1.000000,0.514286,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.602041,0.420408,DENY
REAL,0.019305,0.891892,0.010204,0.490196,0.663636,0.415047,DENY
SWAP,0.021645,1.000000,0.010204,0.509804,0.663636,0.441058,DENY
SHUFFLE,0.019305,0.891892,0.010204,0.492537,0.062016,0.295191,DENY
IDENTITY,0.019305,1.000000,0.009653,0.500000,1.000000,0.505792,DENY
STRIP_CTX,0.000000,0.891892,0.000000,0.500000,0.663636,0.411106,DENY
REAL,0.726496,0.940171,0.374449,0.346939,0.469231,0.571457,ABSTAIN
SWAP,0.772727,1.000000,0.374449,0.653061,0.469231,0.653894,ABSTAIN
SHUFFLE,0.726496,0.940171,0.374449,0.232759,0.041958,0.463167,DENY
IDENTITY,0.726496,1.000000,0.363248,0.500000,1.000000,0.717949,ALLOW
STRIP_CTX,0.000000,0.940171,0.000000,0.500000,0.469231,0.381880,DENY
REAL,0.120370,1.000000,0.052419,0.533333,0.588889,0.459002,DENY
SWAP,0.092857,0.771429,0.052419,0.466667,0.588889,0.394452,DENY
SHUFFLE,0.120370,1.000000,0.052419,0.475641,0.034483,0.336583,DENY
IDENTITY,0.120370,1.000000,0.060185,0.500000,1.000000,0.536111,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.588889,0.417778,DENY
REAL,0.148148,0.857143,0.079772,0.418367,0.313433,0.363373,DENY
SWAP,0.172840,1.000000,0.079772,0.581633,0.313433,0.429535,DENY
SHUFFLE,0.148148,0.857143,0.079772,0.445455,0.046154,0.315334,DENY
IDENTITY,0.148148,1.000000,0.074074,0.500000,1.000000,0.544444,DENY
STRIP_CTX,0.000000,0.857143,0.000000,0.500000,0.313433,0.334115,DENY
REAL,0.056980,0.994302,0.028571,0.415385,0.564103,0.411868,DENY
SWAP,0.057307,1.000000,0.028571,0.584615,0.564103,0.446919,DENY
SHUFFLE,0.056980,0.994302,0.028571,0.436782,0.061350,0.315597,DENY
IDENTITY,0.056980,1.000000,0.028490,0.500000,1.000000,0.517094,DENY
STRIP_CTX,0.000000,0.994302,0.000000,0.500000,0.564103,0.411681,DENY
REAL,0.046512,1.000000,0.022727,0.462963,0.545455,0.415531,DENY
SWAP,0.044444,0.955556,0.022727,0.537037,0.545455,0.421044,DENY
SHUFFLE,0.046512,1.000000,0.022727,0.432432,0.049587,0.310252,DENY
IDENTITY,0.046512,1.000000,0.023256,0.500000,1.000000,0.513953,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.545455,0.409091,DENY
REAL,0.045455,1.000000,0.022222,0.462963,0.567308,0.419589,DENY
SWAP,0.043478,0.956522,0.022222,0.537037,0.567308,0.425313,DENY
SHUFFLE,0.045455,1.000000,0.022222,0.432432,0.030303,0.306082,DENY
IDENTITY,0.045455,1.000000,0.022727,0.500000,1.000000,0.513636,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.567308,0.413462,DENY
REAL,0.056911,1.000000,0.026365,0.459459,0.621212,0.432789,DENY
SWAP,0.049123,0.863158,0.026365,0.540541,0.621212,0.420080,DENY
SHUFFLE,0.056911,1.000000,0.026365,0.408163,0.062893,0.310866,DENY
IDENTITY,0.056911,1.000000,0.028455,0.500000,1.000000,0.517073,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.621212,0.424242,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.616000,0.423200,DENY
SWAP,0.000000,0.985348,0.000000,0.500000,0.616000,0.420270,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.060403,0.312081,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.616000,0.423200,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.558140,0.411628,DENY
SWAP,0.000000,0.848276,0.000000,0.500000,0.558140,0.381283,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.035398,0.307080,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.558140,0.411628,DENY
REAL,0.000000,0.995349,0.000000,0.500000,0.571429,0.413355,DENY
SWAP,0.000000,1.000000,0.000000,0.500000,0.571429,0.414286,DENY
SHUFFLE,0.000000,0.995349,0.000000,0.500000,0.056911,0.310452,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,0.995349,0.000000,0.500000,0.571429,0.413355,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.575472,0.415094,DENY
SWAP,0.000000,0.835897,0.000000,0.500000,0.575472,0.382274,DENY
SHUFFLE,0.000000,1.000000,0.000000,0.500000,0.043796,0.308759,DENY
IDENTITY,0.000000,1.000000,0.000000,0.500000,1.000000,0.500000,DENY
STRIP_CTX,0.000000,1.000000,0.000000,0.500000,0.575472,0.415094,DENY
REAL,0.000000,1.000000,0.000000,0.500000,0.716814,0.443363,DENY
SWAP,0.000000,0.945055,0.000000,0.500000,0.716814,0.432374,DENY
